CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
14341,9,1395,45,2151.0,239.0,109,2.12,9,1,0.11
14342,6,338,21,609.0,102.0,18,8.45,6,2,0.33
14344,8,477,127,890.0,111.0,56,3.4,8,0,0.0
14345,1,50,38,109.0,109.0,6,0.0,1,0,0.0
14346,2,605,120,1022.0,511.0,55,2.98,2,0,0.0
14348,1,183,260,410.0,410.0,18,0.0,1,0,0.0
14349,1,86,10,134.0,134.0,31,0.0,1,0,0.0
14350,2,166,270,259.0,130.0,19,0.15,2,3,1.5
14351,1,12,164,51.0,51.0,1,0.0,1,0,0.0
14352,4,538,157,1079.0,270.0,44,2.5,4,0,0.0
14353,1,64,215,91.0,91.0,6,0.0,1,0,0.0
14354,2,210,5,164.0,82.0,9,3.0,2,0,0.0
14355,1,92,365,174.0,174.0,11,0.0,1,0,0.0
14356,4,266,60,667.0,167.0,36,0.54,4,5,1.25
14357,1,147,43,225.0,225.0,39,0.0,1,0,0.0
14359,6,363,19,883.0,147.0,44,1.14,6,3,0.5
14360,4,1139,31,2118.0,530.0,104,0.53,4,0,0.0
14362,1,96,22,152.0,152.0,37,0.0,1,0,0.0
14364,8,1967,108,3717.0,465.0,61,1.46,8,0,0.0
14367,19,4398,8,9134.0,481.0,270,0.5,19,9,0.47
14368,1,36,319,155.0,155.0,8,0.0,1,0,0.0
14371,1,34,295,101.0,101.0,4,0.0,1,0,0.0
14373,1,17,358,77.0,77.0,4,0.0,1,0,0.0
14375,1,184,185,236.0,236.0,57,0.0,1,0,0.0
14377,2,219,191,617.0,309.0,11,7.0,2,0,0.0
14379,2,292,44,348.0,174.0,39,5.58,2,0,0.0
14381,1,146,52,203.0,203.0,56,0.0,1,0,0.0
14382,1,1231,26,615.0,615.0,121,0.0,1,0,0.0
14383,3,817,38,1248.0,416.0,49,2.16,3,0,0.0
14385,3,159,9,202.0,67.0,13,1.08,3,0,0.0
14386,1,54,296,142.0,142.0,7,0.0,1,0,0.0
14387,3,795,32,1728.0,576.0,125,0.54,3,0,0.0
14388,10,1933,8,3172.0,317.0,124,1.89,10,5,0.5
14389,5,702,8,1000.0,200.0,34,5.05,5,17,3.4
14390,13,2122,10,4582.0,352.0,135,1.25,13,5,0.38
14393,1,13,218,68.0,68.0,5,0.0,1,0,0.0
14395,12,1685,2,3444.0,287.0,181,1.04,12,3,0.25
14396,2,225,65,488.0,244.0,71,4.25,2,0,0.0
14397,23,1852,0,2557.0,111.0,18,2.16,23,8,0.35
14400,2,450,141,560.0,280.0,25,0.32,2,1,0.5
14401,14,4505,4,4040.0,289.0,113,1.91,14,1,0.07
14403,5,513,130,1426.0,285.0,17,4.56,5,6,1.2
14404,7,819,33,1410.0,201.0,70,3.33,7,1,0.14
14406,1,77,119,157.0,157.0,8,0.0,1,0,0.0
14407,8,1411,107,2096.0,262.0,66,2.24,8,3,0.38
14408,7,1610,10,2599.0,371.0,60,2.39,7,0,0.0
14409,7,1158,71,1908.0,273.0,40,5.46,7,1,0.14
14410,15,298,15,587.0,39.0,196,1.03,15,91,6.07
14411,1,196,310,1063.0,1063.0,14,0.0,1,0,0.0
14412,3,784,35,761.0,254.0,43,0.84,3,2,0.67
14413,1,67,362,121.0,121.0,22,0.0,1,0,0.0
14414,8,2509,91,1485.0,186.0,79,2.72,8,1,0.13
14415,18,2958,1,5767.0,320.0,284,0.59,18,22,1.22
14416,2,326,22,490.0,245.0,13,1.54,2,0,0.0
14418,3,1711,3,1937.0,646.0,114,0.84,3,0,0.0
14419,6,483,10,1052.0,175.0,112,1.75,6,0,0.0
14420,2,333,85,386.0,193.0,29,0.45,2,1,0.5
14421,2,365,57,813.0,407.0,25,5.92,2,0,0.0
14422,6,2906,0,4264.0,711.0,189,1.19,6,0,0.0
14423,1,120,218,265.0,265.0,3,0.0,1,0,0.0
14424,1,48,17,322.0,322.0,1,0.0,1,0,0.0
14426,16,2339,18,3919.0,245.0,187,1.28,16,40,2.5
14427,2,228,50,363.0,182.0,16,0.81,2,0,0.0
14428,7,420,7,1209.0,173.0,108,2.24,7,4,0.57
14431,2,124,298,423.0,212.0,17,0.2,2,4,2.0
14432,6,2013,9,2248.0,375.0,256,0.2,6,0,0.0
14434,6,368,21,1373.0,229.0,3,4.36,6,0,0.0
14436,1,129,98,89.0,89.0,9,0.0,1,0,0.0
14437,1,60,365,63.0,63.0,5,0.0,1,0,0.0
14438,1,82,306,132.0,132.0,9,0.0,1,0,0.0
14439,1,526,319,2661.0,2661.0,32,0.0,1,0,0.0
14440,5,588,8,2358.0,472.0,33,6.57,5,0,0.0
14441,10,430,0,1545.0,155.0,45,6.19,10,8,0.8
14442,5,475,1,1545.0,309.0,59,4.67,5,5,1.0
14443,7,931,53,1401.0,200.0,86,3.25,7,5,0.71
14446,4,856,0,1006.0,252.0,232,0.89,4,0,0.0
14447,5,571,18,1163.0,233.0,54,3.77,5,0,0.0
14448,2,104,9,375.0,188.0,20,18.63,2,0,0.0
14449,4,741,18,886.0,222.0,201,1.41,4,0,0.0
14450,3,241,180,483.0,161.0,32,3.56,3,0,0.0
14451,2,378,60,644.0,322.0,86,1.29,2,0,0.0
14452,2,116,10,259.0,130.0,55,1.41,2,0,0.0
14453,1,49,190,120.0,120.0,22,0.0,1,0,0.0
14456,13,2842,5,3001.0,231.0,579,0.14,13,6,0.46
14457,1,88,310,114.0,114.0,4,0.0,1,0,0.0
14459,1,760,155,1838.0,1838.0,37,0.0,1,0,0.0
14460,4,869,110,383.0,96.0,14,12.5,4,1,0.25
14461,3,765,148,2103.0,701.0,172,0.63,3,0,0.0
14462,14,924,63,1942.0,139.0,150,1.15,14,5,0.36
14463,3,178,98,515.0,172.0,5,26.5,3,0,0.0
14465,3,398,246,1038.0,346.0,107,0.46,3,0,0.0
14466,7,1006,29,2272.0,325.0,35,4.8,7,0,0.0
14467,4,276,17,596.0,149.0,67,3.34,4,0,0.0
14470,2,193,11,461.0,231.0,43,6.55,2,0,0.0
14472,8,1135,103,1853.0,232.0,153,0.94,8,0,0.0
14473,2,88,74,234.0,117.0,7,34.67,2,0,0.0
14474,2,139,43,538.0,269.0,29,0.07,2,1,0.5
14475,6,428,71,800.0,133.0,36,5.0,6,5,0.83
14476,1,110,257,193.0,193.0,17,0.0,1,0,0.0
14477,5,719,19,1308.0,262.0,7,27.5,5,1,0.2
14479,2,117,253,316.0,158.0,18,6.53,2,0,0.0
14480,1,143,11,279.0,279.0,13,0.0,1,0,0.0
14481,2,489,164,637.0,319.0,25,4.21,2,0,0.0
14482,6,1627,18,2023.0,337.0,110,1.6,6,0,0.0
14483,2,95,149,129.0,65.0,10,14.56,2,1,0.5
14484,1,210,50,322.0,322.0,14,0.0,1,0,0.0
14485,1,70,38,163.0,163.0,44,0.0,1,0,0.0
14487,7,711,26,1153.0,165.0,112,2.42,7,1,0.14
14488,2,793,51,1047.0,524.0,46,0.33,2,3,1.5
14489,1,299,207,463.0,463.0,30,0.0,1,0,0.0
14491,2,139,175,341.0,171.0,17,12.31,2,0,0.0
14493,7,1279,7,2363.0,338.0,95,1.19,7,3,0.43
14494,1,92,25,140.0,140.0,7,0.0,1,0,0.0
14495,2,62,50,124.0,62.0,6,14.0,2,0,0.0
14496,2,159,311,539.0,270.0,16,3.39,2,0,0.0
14497,2,233,301,457.0,229.0,29,0.23,2,2,1.0
14498,5,1098,42,1957.0,391.0,162,1.65,5,0,0.0
14499,3,496,26,808.0,269.0,146,1.33,3,0,0.0
14500,3,117,88,357.0,119.0,6,16.67,3,0,0.0
14501,3,119,64,190.0,63.0,9,23.18,3,2,0.67
14502,14,1449,19,2307.0,165.0,368,0.47,14,7,0.5
14503,6,2004,3,3543.0,591.0,113,1.06,6,0,0.0
14504,4,308,47,673.0,168.0,85,2.16,4,0,0.0
14505,11,2723,17,5772.0,525.0,542,0.43,11,4,0.36
14506,5,704,17,1961.0,392.0,204,1.19,5,0,0.0
14507,7,582,23,1353.0,193.0,79,2.6,7,2,0.29
14508,2,129,22,268.0,134.0,52,1.24,2,0,0.0
14511,6,772,11,1267.0,211.0,53,1.73,6,3,0.5
14512,2,122,187,275.0,138.0,19,2.0,2,0,0.0
14513,4,355,100,438.0,110.0,11,10.94,4,6,1.5
14514,3,564,61,990.0,330.0,65,3.96,3,0,0.0
14515,6,1110,17,2077.0,346.0,68,2.04,6,0,0.0
14517,2,91,33,330.0,165.0,17,6.35,2,0,0.0
14518,1,278,64,174.0,174.0,16,0.0,1,0,0.0
14520,2,146,1,271.0,136.0,3,96.33,2,0,0.0
14522,4,525,24,975.0,244.0,15,10.75,4,0,0.0
14523,1,251,108,241.0,241.0,12,0.0,1,0,0.0
14524,9,669,31,1844.0,205.0,161,1.66,9,0,0.0
14525,13,2615,8,4150.0,319.0,217,1.21,13,6,0.46
14527,57,2082,2,8478.0,149.0,329,0.35,57,3,0.05
14528,1,278,37,364.0,364.0,18,0.0,1,0,0.0
14529,3,325,60,579.0,193.0,177,0.23,3,0,0.0
14530,6,1395,25,2862.0,477.0,140,1.27,6,0,0.0
14532,4,284,236,933.0,233.0,45,1.81,4,0,0.0
14533,9,2777,24,1813.0,201.0,53,5.08,9,3,0.33
14534,25,1904,2,4024.0,161.0,333,0.57,25,39,1.56
14535,4,1818,59,2832.0,708.0,280,0.57,4,3,0.75
14536,1,39,259,171.0,171.0,18,0.0,1,0,0.0
14537,1,120,57,356.0,356.0,10,0.0,1,0,0.0
14538,2,155,64,388.0,194.0,19,10.61,2,0,0.0
14539,2,428,15,537.0,269.0,31,0.9,2,0,0.0
14540,3,411,9,953.0,318.0,64,4.26,3,0,0.0
14541,8,641,58,1453.0,182.0,71,2.47,8,0,0.0
14542,1,19,185,103.0,103.0,5,0.0,1,0,0.0
14543,21,602,3,2945.0,140.0,41,3.63,21,30,1.43
14544,2,1536,24,2004.0,1002.0,97,3.06,2,0,0.0
14546,9,1283,4,2483.0,276.0,255,0.58,9,18,2.0
14547,9,2629,3,3954.0,439.0,198,0.13,9,1,0.11
14548,2,256,150,653.0,327.0,2,55.67,2,0,0.0
14549,1,136,311,289.0,289.0,56,0.0,1,0,0.0
14550,2,389,10,757.0,379.0,38,0.72,2,0,0.0
14551,2,106,18,186.0,93.0,9,20.56,2,0,0.0
14552,1,90,151,164.0,164.0,57,0.0,1,0,0.0
14553,5,493,19,859.0,172.0,103,2.84,5,0,0.0
14554,4,1443,10,2279.0,570.0,147,0.2,4,0,0.0
14555,2,122,57,313.0,157.0,18,13.56,2,0,0.0
14557,2,0,64,0.0,0.0,16,0.68,2,16,8.0
14560,24,1223,7,2174.0,91.0,39,4.56,24,2,0.08
14561,3,1014,75,1081.0,360.0,67,1.59,3,0,0.0
14562,22,1666,3,4683.0,213.0,188,0.67,22,21,0.95
14565,6,1529,95,2924.0,487.0,110,2.11,6,2,0.33
14566,1,800,110,1432.0,1432.0,4,0.0,1,0,0.0
14567,3,410,35,1524.0,508.0,33,2.85,3,1,0.33
14569,1,79,1,227.0,227.0,10,0.0,1,0,0.0
14570,2,94,280,217.0,109.0,28,0.0,2,0,0.0
14572,10,1417,3,2775.0,278.0,191,1.2,10,3,0.3
14573,13,528,179,1590.0,122.0,127,0.81,13,6,0.46
14576,1,12,372,35.0,35.0,1,0.0,1,0,0.0
14577,4,353,12,860.0,215.0,86,2.87,4,0,0.0
14578,1,240,3,169.0,169.0,24,0.0,1,0,0.0
14581,1,217,16,139.0,139.0,16,0.0,1,0,0.0
14582,1,73,40,114.0,114.0,6,0.0,1,0,0.0
14583,5,751,5,987.0,197.0,243,0.66,5,0,0.0
14584,5,377,169,1020.0,204.0,68,0.28,5,1,0.2
14585,1,91,50,157.0,157.0,29,0.0,1,0,0.0
14586,3,236,227,134.0,45.0,19,1.88,3,8,2.67
14587,10,747,18,1577.0,158.0,170,0.83,10,1,0.1
14589,1,5,371,40.0,40.0,3,0.0,1,0,0.0
14591,4,1228,15,1320.0,330.0,138,1.13,4,0,0.0
14592,3,407,35,558.0,186.0,132,0.18,3,0,0.0
14593,3,330,21,617.0,206.0,127,1.18,3,0,0.0
14594,2,183,7,363.0,182.0,48,7.16,2,0,0.0
14595,6,978,19,1741.0,290.0,94,2.87,6,0,0.0
14597,2,566,11,866.0,433.0,45,3.91,2,0,0.0
14598,1,189,44,222.0,222.0,49,0.0,1,0,0.0
14600,1,125,305,393.0,393.0,25,0.0,1,0,0.0
14601,1,168,10,214.0,214.0,7,0.0,1,0,0.0
14603,1,400,274,660.0,660.0,2,0.0,1,0,0.0
14606,125,5932,1,11487.0,92.0,829,0.12,125,81,0.65
14607,15,6966,15,9793.0,653.0,37,2.31,15,28,1.87
14608,4,437,4,1785.0,446.0,8,18.74,4,0,0.0
14609,4,7026,72,602.0,151.0,2,74.0,4,0,0.0
14616,3,104,242,406.0,135.0,2,36.5,3,0,0.0
14618,4,259,9,509.0,127.0,10,25.36,4,1,0.25
14619,2,145,239,380.0,190.0,20,0.29,2,2,1.0
14620,3,188,204,393.0,131.0,26,2.72,3,4,1.33
14621,6,987,1,1766.0,294.0,80,3.74,6,4,0.67
14622,1,146,184,321.0,321.0,21,0.0,1,0,0.0
14623,6,404,32,862.0,144.0,107,1.52,6,1,0.17
14624,2,162,57,226.0,113.0,13,0.08,2,0,0.0
14625,5,330,185,848.0,170.0,52,3.29,5,4,0.8
14626,7,1387,8,2757.0,394.0,108,1.78,7,4,0.57
14627,1,-5,311,-22.0,-22.0,5,0.0,1,5,5.0
14628,2,272,91,672.0,336.0,22,6.57,2,0,0.0
14629,3,374,4,935.0,312.0,133,0.28,3,1,0.33
14631,3,622,50,1007.0,336.0,38,6.18,3,0,0.0
14632,1,96,262,115.0,115.0,8,0.0,1,0,0.0
14633,1,96,266,345.0,345.0,20,0.0,1,0,0.0
14636,2,241,36,610.0,305.0,27,8.59,2,0,0.0
14638,1,166,50,444.0,444.0,16,0.0,1,0,0.0
14639,8,1428,52,2952.0,369.0,138,1.76,8,3,0.38
14640,8,823,15,2024.0,253.0,87,1.87,8,7,0.88
14641,1,90,21,110.0,110.0,7,0.0,1,0,0.0
14642,1,76,58,96.0,96.0,2,0.0,1,0,0.0
14643,3,755,170,669.0,223.0,30,5.67,3,3,1.0
14644,4,252,9,780.0,195.0,26,10.25,4,3,0.75
14645,2,381,156,597.0,299.0,28,4.07,2,0,0.0
14646,73,196556,1,278778.0,3819.0,699,0.16,73,2,0.03
14647,1,91,201,236.0,236.0,24,0.0,1,0,0.0
14649,4,1004,4,1403.0,351.0,148,1.12,4,0,0.0
14651,2,343,67,654.0,327.0,95,1.43,2,0,0.0
14652,1,53,77,114.0,114.0,29,0.0,1,0,0.0
14653,7,944,1,1917.0,274.0,153,1.44,7,0,0.0
14655,5,1088,3,1930.0,386.0,35,4.43,5,1,0.2
14656,2,120,169,291.0,146.0,73,1.44,2,0,0.0
14657,5,465,17,838.0,168.0,103,2.44,5,1,0.2
14658,2,47,5,247.0,124.0,27,3.96,2,0,0.0
14659,12,1183,8,2457.0,205.0,147,1.17,12,6,0.5
14660,2,228,86,286.0,143.0,24,0.48,2,0,0.0
14661,1,35,26,108.0,108.0,4,0.0,1,0,0.0
14662,4,578,28,741.0,185.0,143,1.83,4,0,0.0
14664,2,465,19,636.0,318.0,78,0.13,2,0,0.0
14665,7,500,60,1258.0,180.0,63,2.14,7,27,3.86
14666,1,155,24,180.0,180.0,13,0.0,1,0,0.0
14667,27,5315,10,9161.0,339.0,353,0.61,27,3,0.11
14669,3,770,241,1259.0,420.0,158,0.55,3,0,0.0
14670,2,326,280,393.0,197.0,107,0.0,2,0,0.0
14672,2,454,234,766.0,383.0,58,1.68,2,0,0.0
14673,5,1004,3,1736.0,347.0,39,4.96,5,0,0.0
14675,1,336,16,596.0,596.0,93,0.0,1,0,0.0
14676,8,2498,31,2543.0,318.0,30,6.19,8,2,0.25
14679,1,-1,371,-3.0,-3.0,1,0.0,1,1,1.0
14680,23,12473,25,26917.0,1170.0,82,1.06,23,62,2.7
14681,3,76,71,499.0,166.0,6,23.33,3,0,0.0
14682,2,80,187,52.0,26.0,1,13.0,2,0,0.0
14684,5,821,25,1202.0,240.0,231,0.86,5,0,0.0
14687,1,470,106,628.0,628.0,15,0.0,1,0,0.0
14688,27,3185,7,5056.0,187.0,148,1.01,27,32,1.19
14689,1,76,208,113.0,113.0,13,0.0,1,0,0.0
14690,3,160,44,342.0,114.0,42,2.1,3,4,1.33
14691,5,707,30,2114.0,423.0,50,2.59,5,0,0.0
14692,5,255,137,582.0,116.0,53,2.69,5,1,0.2
14693,1,34,264,173.0,173.0,8,0.0,1,0,0.0
14696,9,1626,4,2071.0,230.0,117,2.77,9,3,0.33
14697,2,181,218,189.0,95.0,22,0.0,2,0,0.0
14698,5,602,1,1217.0,243.0,148,0.24,5,0,0.0
14699,1,77,214,109.0,109.0,8,0.0,1,0,0.0
14700,3,1314,32,2195.0,732.0,80,1.85,3,0,0.0
14701,12,898,10,2463.0,205.0,273,0.89,12,15,1.25
14702,18,1429,1,3210.0,178.0,196,1.03,18,1,0.06
14703,1,183,14,318.0,318.0,22,0.0,1,0,0.0
14704,7,1035,19,1462.0,209.0,286,0.41,7,0,0.0
14705,1,100,198,179.0,179.0,1,0.0,1,0,0.0
14708,4,615,2,1097.0,274.0,25,13.0,4,1,0.25
14709,14,2482,15,4911.0,351.0,71,1.72,14,1,0.07
14710,4,375,14,599.0,150.0,124,0.32,4,0,0.0
14711,12,954,10,2809.0,234.0,221,0.71,12,2,0.17
14712,3,315,29,917.0,306.0,21,3.42,3,0,0.0
14713,12,1611,9,2660.0,222.0,146,1.03,12,2,0.17
14714,1,229,24,160.0,160.0,10,0.0,1,0,0.0
14715,4,521,24,867.0,217.0,60,4.36,4,0,0.0
14716,2,495,43,308.0,154.0,46,2.1,2,0,0.0
14719,6,1024,1,1572.0,262.0,177,1.04,6,1,0.17
14720,3,219,5,664.0,221.0,34,3.33,3,0,0.0
14722,1,118,147,180.0,180.0,28,0.0,1,0,0.0
14723,6,671,10,1121.0,187.0,192,1.4,6,0,0.0
14725,1,588,24,656.0,656.0,45,0.0,1,0,0.0
14727,1,62,274,269.0,269.0,10,0.0,1,0,0.0
14729,1,197,373,313.0,313.0,69,0.0,1,0,0.0
14730,8,1078,1,1898.0,237.0,317,0.59,8,0,0.0
14731,3,256,47,380.0,127.0,38,3.73,3,0,0.0
14732,10,1402,8,2686.0,269.0,105,2.2,10,2,0.2
14733,15,3725,9,9452.0,630.0,102,1.64,15,14,0.93
14735,33,2159,3,5793.0,176.0,98,1.69,33,11,0.33
14737,3,345,3,1165.0,388.0,15,21.81,3,0,0.0
14738,9,576,39,1290.0,143.0,39,4.96,9,2,0.22
14739,8,3817,2,3899.0,487.0,47,6.02,8,1,0.13
14740,4,729,191,1423.0,356.0,85,0.99,4,4,1.0
14741,6,841,11,1400.0,233.0,35,6.19,6,0,0.0
14744,9,624,16,1074.0,119.0,20,13.31,9,2,0.22
14745,6,1020,112,1167.0,195.0,46,2.46,6,1,0.17
14747,2,82,247,294.0,147.0,18,0.06,2,1,0.5
14748,6,1193,29,1319.0,220.0,89,3.76,6,2,0.33
14752,1,260,43,390.0,390.0,5,0.0,1,0,0.0
14753,1,211,87,563.0,563.0,30,0.0,1,0,0.0
14754,2,486,44,638.0,319.0,38,6.25,2,0,0.0
14755,12,2217,9,4965.0,414.0,128,1.35,12,2,0.17
14756,1,416,15,739.0,739.0,38,0.0,1,0,0.0
14757,1,160,75,421.0,421.0,19,0.0,1,0,0.0
14758,4,419,144,1484.0,371.0,54,1.61,4,0,0.0
14759,3,569,4,1626.0,542.0,92,2.25,3,0,0.0
14760,2,28,294,54.0,27.0,5,0.33,2,2,1.0
14761,2,118,58,256.0,128.0,11,27.6,2,0,0.0
14762,1,341,263,301.0,301.0,21,0.0,1,0,0.0
14764,2,175,43,251.0,126.0,6,0.33,2,1,0.5
14765,3,135,29,254.0,85.0,38,3.84,3,0,0.0
14766,8,1323,8,2423.0,303.0,111,2.65,8,2,0.25
14768,3,34,17,140.0,47.0,4,21.8,3,1,0.33
14769,10,7208,2,10382.0,1038.0,717,0.33,10,4,0.4
14770,2,490,232,876.0,438.0,49,1.76,2,0,0.0
14772,1,82,112,139.0,139.0,9,0.0,1,0,0.0
14775,3,1174,58,1012.0,337.0,57,5.31,3,0,0.0
14776,13,2688,51,2196.0,169.0,44,1.93,13,17,1.31
14777,2,-9,4,-17.0,-9.0,2,176.5,2,3,1.5
14778,2,306,127,731.0,366.0,34,5.32,2,0,0.0
14779,3,84,280,386.0,129.0,40,1.07,3,0,0.0
14780,2,310,54,448.0,224.0,26,0.92,2,0,0.0
14782,1,114,319,200.0,200.0,6,0.0,1,0,0.0
14784,2,237,26,290.0,145.0,15,21.21,2,0,0.0
14785,2,84,10,77.0,39.0,2,2.0,2,0,0.0
14788,2,421,7,679.0,340.0,26,0.66,2,0,0.0
14789,1,116,28,198.0,198.0,6,0.0,1,0,0.0
14790,4,699,16,745.0,186.0,30,5.22,4,0,0.0
14792,2,0,63,0.0,0.0,2,0.0,2,2,1.0
14793,2,88,4,214.0,107.0,14,1.21,2,1,0.5
14794,9,669,2,1272.0,141.0,68,4.05,9,2,0.22
14795,1,17,166,131.0,131.0,6,0.0,1,0,0.0
14796,27,5908,1,7791.0,289.0,402,0.31,27,24,0.89
14798,3,150,52,174.0,58.0,11,23.27,3,0,0.0
14799,1,146,51,158.0,158.0,13,0.0,1,0,0.0
14800,16,3623,47,4228.0,264.0,248,0.82,16,7,0.44
14801,1,173,61,189.0,189.0,56,0.0,1,0,0.0
14803,3,370,162,846.0,282.0,35,3.0,3,0,0.0
14804,1,121,8,353.0,353.0,12,0.0,1,0,0.0
14805,4,114,15,546.0,137.0,30,6.6,4,0,0.0
14806,1,330,75,193.0,193.0,11,0.0,1,0,0.0
14808,14,2028,39,2278.0,163.0,178,0.52,14,20,1.43
14810,11,1015,40,2085.0,190.0,106,1.28,11,0,0.0
14813,2,66,369,153.0,77.0,25,0.0,2,0,0.0
14815,2,744,36,779.0,390.0,53,0.6,2,0,0.0
14816,1,5,197,272.0,272.0,4,0.0,1,0,0.0
14817,2,653,200,1010.0,505.0,51,1.27,2,0,0.0
14818,3,324,73,658.0,219.0,41,3.81,3,0,0.0
14819,2,109,64,272.0,136.0,13,10.58,2,0,0.0
14820,4,253,21,507.0,127.0,24,5.36,4,0,0.0
14821,1,20,366,49.0,49.0,2,0.0,1,0,0.0
14823,3,88,180,321.0,107.0,56,0.19,3,0,0.0
14824,4,525,10,1128.0,282.0,19,2.82,4,0,0.0
14825,12,989,3,2221.0,185.0,82,3.03,12,0,0.0
14828,3,2172,196,2140.0,713.0,17,8.69,3,0,0.0
14829,6,414,29,645.0,108.0,40,7.75,6,3,0.5
14830,1,163,53,188.0,188.0,38,0.0,1,0,0.0
14834,8,731,17,1698.0,212.0,43,3.16,8,3,0.38
14836,2,43,10,99.0,50.0,4,5.0,2,0,0.0
14837,5,1430,89,1641.0,328.0,96,1.0,5,2,0.4
14840,1,31,267,63.0,63.0,4,0.0,1,0,0.0
14841,6,1778,53,3296.0,549.0,103,2.22,6,0,0.0
14842,8,1146,35,2457.0,307.0,128,1.72,8,13,1.63
14844,4,1833,63,3190.0,798.0,87,1.36,4,0,0.0
14847,1,120,148,309.0,309.0,13,0.0,1,0,0.0
14849,28,5656,21,7904.0,282.0,159,0.89,28,4,0.14
14850,2,285,311,278.0,139.0,22,2.67,2,1,0.5
14851,2,325,23,511.0,256.0,28,8.59,2,0,0.0
14852,6,1747,58,2837.0,473.0,96,1.35,6,0,0.0
14853,3,81,8,463.0,154.0,8,22.44,3,1,0.33
14854,8,1810,78,2730.0,341.0,110,1.5,8,4,0.5
14855,2,267,119,646.0,323.0,13,0.79,2,0,0.0
14856,3,711,36,1291.0,430.0,65,0.31,3,0,0.0
14857,3,455,59,1166.0,389.0,58,1.47,3,1,0.33
14859,5,669,12,1352.0,270.0,47,3.28,5,1,0.2
14860,2,230,8,169.0,85.0,11,0.91,2,1,0.5
14861,1,117,52,126.0,126.0,6,0.0,1,0,0.0
14862,2,772,25,841.0,421.0,47,2.6,2,0,0.0
14863,1,132,29,267.0,267.0,11,0.0,1,0,0.0
14865,2,108,7,52.0,26.0,4,121.33,2,0,0.0
14866,12,6568,10,14161.0,1180.0,29,3.47,12,4,0.33
14867,4,327,185,701.0,175.0,32,5.06,4,1,0.25
14868,9,1399,3,2940.0,327.0,96,1.55,9,3,0.33
14869,3,548,3,718.0,239.0,66,1.4,3,1,0.33
14870,1,119,261,327.0,327.0,13,0.0,1,0,0.0
14871,4,179,3,501.0,125.0,68,3.87,4,0,0.0
14873,1,168,210,520.0,520.0,28,0.0,1,0,0.0
14875,4,555,9,1458.0,365.0,46,5.25,4,2,0.5
14878,9,799,12,1476.0,164.0,62,2.82,9,0,0.0
14880,3,364,77,676.0,225.0,44,4.8,3,0,0.0
14881,1,316,19,255.0,255.0,17,0.0,1,0,0.0
14882,2,158,26,590.0,295.0,6,0.7,2,0,0.0
14883,7,789,18,757.0,108.0,39,3.58,7,1,0.14
14885,1,724,131,765.0,765.0,15,0.0,1,0,0.0
14886,1,160,252,365.0,365.0,18,0.0,1,0,0.0
14887,1,1100,79,1862.0,1862.0,6,0.0,1,0,0.0
14888,1,184,207,369.0,369.0,20,0.0,1,0,0.0
14889,1,90,336,136.0,136.0,10,0.0,1,0,0.0
14890,1,51,253,126.0,126.0,7,0.0,1,0,0.0
14891,2,505,148,554.0,277.0,30,1.22,2,0,0.0
14893,2,799,9,1238.0,619.0,72,0.03,2,0,0.0
14894,1,265,85,656.0,656.0,23,0.0,1,0,0.0
14895,24,4823,7,11020.0,459.0,275,0.61,24,8,0.33
14896,2,279,204,469.0,235.0,43,3.81,2,0,0.0
14897,4,468,7,1366.0,342.0,43,5.33,4,0,0.0
14898,8,989,23,1194.0,149.0,87,3.12,8,3,0.38
14901,10,659,11,1415.0,142.0,73,3.68,10,2,0.2
14902,2,209,21,314.0,157.0,20,0.17,2,4,2.0
14903,10,1486,21,2729.0,273.0,227,0.71,10,9,0.9
14904,2,1985,2,1025.0,513.0,66,0.34,2,0,0.0
14905,3,274,154,600.0,200.0,14,4.65,3,1,0.33
14907,10,1686,3,3479.0,348.0,125,2.16,10,3,0.3
14908,1,132,74,278.0,278.0,9,0.0,1,0,0.0
14910,7,221,2,390.0,56.0,25,1.47,7,5,0.71
14911,242,76823,1,128768.0,532.0,1791,0.05,242,222,0.92
14912,2,971,16,868.0,434.0,21,8.81,2,0,0.0
14913,4,1743,35,1227.0,307.0,76,3.74,4,0,0.0
14915,3,105,85,259.0,86.0,12,15.92,3,1,0.33
14916,5,1132,70,1265.0,253.0,72,3.22,5,2,0.4
14918,2,675,115,1610.0,805.0,39,0.86,2,0,0.0
14920,2,509,212,978.0,489.0,57,0.0,2,0,0.0
14921,2,953,30,1316.0,658.0,78,2.22,2,0,0.0
14923,1,418,50,749.0,749.0,44,0.0,1,0,0.0
14924,1,64,245,310.0,310.0,10,0.0,1,0,0.0
14929,1,136,32,224.0,224.0,11,0.0,1,0,0.0
14930,3,1160,108,2363.0,788.0,116,1.31,3,0,0.0
14931,4,414,4,865.0,216.0,28,6.35,4,0,0.0
14932,1,79,365,314.0,314.0,16,0.0,1,0,0.0
14934,3,1041,72,1889.0,630.0,68,2.39,3,1,0.33
14935,1,935,297,1785.0,1785.0,10,0.0,1,0,0.0
14936,9,4083,9,8117.0,902.0,210,0.72,9,2,0.22
14937,4,483,56,1618.0,405.0,33,2.15,4,1,0.25
14944,14,2801,29,5843.0,417.0,101,1.87,14,2,0.14
14946,1,22,14,101.0,101.0,3,0.0,1,0,0.0
